SalesOrderID,Customer,TotalAmount,CaseKey,Product,ShippingCondition,DeliveryDatePassed
SO945,C015,3070,SOI2354,P122,Express,1
SO945,C015,3070,SOI2355,P120,Standard,0
SO946,C003,3600,SOI2356,P134,Standard,0
SO947,C013,2520,SOI2357,P117,Express,0
SO948,C008,1220,SOI2358,P111,Express,1
SO948,C008,1220,SOI2359,P106,Express,0
SO949,C013,20450,SOI2360,P122,Express,1
SO949,C013,20450,SOI2361,P133,Standard,1
SO950,C012,6550,SOI2362,P128,Express,0
SO950,C012,6550,SOI2363,P123,Standard,0
SO950,C012,6550,SOI2364,P100,Standard,0
SO951,C009,13650,SOI2365,P127,Standard,0
SO951,C009,13650,SOI2366,P131,Express,0
SO951,C009,13650,SOI2367,P131,Standard,1
SO951,C009,13650,SOI2368,P133,Standard,1
SO952,C015,9300,SOI2369,P101,Standard,0
SO952,C015,9300,SOI2370,P132,Standard,0
SO953,C014,10200,SOI2371,P122,Standard,1
SO953,C014,10200,SOI2372,P100,Standard,0
SO953,C014,10200,SOI2373,P128,Standard,0
SO954,C002,2820,SOI2374,P105,Express,1
SO954,C002,2820,SOI2375,P117,Express,1
SO955,C011,2700,SOI2376,P129,Standard,1
SO956,C015,350,SOI2377,P121,Standard,0
SO957,C009,1930,SOI2378,P123,Standard,0
SO957,C009,1930,SOI2379,P130,Express,0
SO957,C009,1930,SOI2380,P112,Express,1
SO957,C009,1930,SOI2381,P123,Standard,0
SO958,C010,5780,SOI2382,P109,Express,0
SO958,C010,5780,SOI2383,P131,Standard,0
SO959,C009,4500,SOI2384,P123,Standard,0
SO959,C009,4500,SOI2385,P123,Standard,1
SO960,C010,14600,SOI2386,P132,Standard,0
SO960,C010,14600,SOI2387,P101,Express,0
SO960,C010,14600,SOI2388,P130,Express,0
SO961,C015,6550,SOI2389,P128,Express,0
SO961,C015,6550,SOI2390,P118,Standard,0
SO962,C013,1710,SOI2391,P129,Express,0
SO962,C013,1710,SOI2392,P109,Express,0
SO963,C015,20100,SOI2393,P131,Express,1
SO963,C015,20100,SOI2394,P133,Express,0
SO963,C015,20100,SOI2395,P114,Express,1
SO963,C015,20100,SOI2396,P130,Standard,0
SO964,C015,750,SOI2397,P123,Standard,0
SO964,C015,750,SOI2398,P129,Standard,0
SO965,C009,600,SOI2399,P123,Standard,0
SO966,C015,3200,SOI2400,P131,Standard,0
SO967,C015,21450,SOI2401,P128,Standard,0
SO967,C015,21450,SOI2402,P131,Express,1
SO967,C015,21450,SOI2403,P129,Standard,0
SO967,C015,21450,SOI2404,P132,Express,1
SO968,C013,980,SOI2405,P134,Express,0
SO968,C013,980,SOI2406,P108,Express,0
SO969,C009,10200,SOI2407,P131,Express,1
SO969,C009,10200,SOI2408,P131,Standard,1
SO969,C009,10200,SOI2409,P122,Express,1
SO970,C015,1680,SOI2410,P117,Standard,0
SO971,C003,7200,SOI2411,P134,Standard,0
SO972,C001,2820,SOI2412,P122,Express,1
SO972,C001,2820,SOI2413,P117,Standard,1
SO972,C001,2820,SOI2414,P130,Express,0
SO973,C008,780,SOI2415,P112,Express,1
SO973,C008,780,SOI2416,P120,Express,1
SO973,C008,780,SOI2417,P109,Standard,0
SO974,C015,14700,SOI2418,P131,Express,0
SO974,C015,14700,SOI2419,P123,Express,0
SO974,C015,14700,SOI2420,P130,Standard,1
SO975,C015,2450,SOI2421,P122,Standard,0
SO976,C012,4500,SOI2422,P134,Standard,0
SO977,C012,9030,SOI2423,P100,Standard,0
SO977,C012,9030,SOI2424,P112,Standard,0
SO978,C009,6900,SOI2425,P123,Standard,0
SO978,C009,6900,SOI2426,P100,Express,1
SO979,C001,240,SOI2427,P113,Express,1
SO980,C007,5690,SOI2428,P108,Standard,0
SO980,C007,5690,SOI2429,P130,Standard,0
SO980,C007,5690,SOI2430,P122,Express,1
SO981,C013,2520,SOI2431,P117,Standard,0
SO982,C012,11420,SOI2432,P108,Standard,0
SO982,C012,11420,SOI2433,P118,Express,0
SO982,C012,11420,SOI2434,P100,Standard,1
SO983,C010,8370,SOI2435,P120,Express,1
SO983,C010,8370,SOI2436,P123,Express,0
SO983,C010,8370,SOI2437,P119,Standard,0
SO984,C015,5600,SOI2438,P131,Express,1
SO985,C009,23730,SOI2439,P129,Standard,0
SO985,C009,23730,SOI2440,P117,Express,0
SO985,C009,23730,SOI2441,P119,Express,1
SO985,C009,23730,SOI2442,P133,Express,1
SO986,C011,2800,SOI2443,P122,Standard,0
SO987,C001,8300,SOI2444,P134,Express,1
SO987,C001,8300,SOI2445,P106,Express,1
SO987,C001,8300,SOI2446,P123,Standard,0
SO988,C007,1420,SOI2447,P113,Standard,0
SO988,C007,1420,SOI2448,P122,Standard,1
SO989,C015,1880,SOI2449,P129,Standard,0
SO989,C015,1880,SOI2450,P108,Standard,0
SO990,C009,17520,SOI2451,P133,Express,1
SO990,C009,17520,SOI2452,P123,Express,0
SO990,C009,17520,SOI2453,P108,Standard,0
SO991,C003,13940,SOI2454,P134,Standard,0
SO991,C003,13940,SOI2455,P134,Express,0
SO991,C003,13940,SOI2456,P117,Express,1
SO992,C009,24950,SOI2457,P132,Express,0
SO992,C009,24950,SOI2458,P122,Express,1
SO992,C009,24950,SOI2459,P100,Express,1
SO993,C004,2430,SOI2460,P118,Standard,0
SO993,C004,2430,SOI2461,P120,Express,1
SO994,C002,2400,SOI2462,P123,Standard,0
SO995,C004,2000,SOI2463,P128,Express,0
SO996,C009,5200,SOI2464,P132,Express,0
SO996,C009,5200,SOI2465,P122,Standard,0
SO997,C004,15200,SOI2466,P130,Express,1
SO997,C004,15200,SOI2467,P101,Standard,1
SO998,C004,3150,SOI2468,P129,Express,0
SO999,C009,7880,SOI2469,P129,Standard,0
SO999,C009,7880,SOI2470,P113,Standard,0
SO999,C009,7880,SOI2471,P100,Standard,1
SO1000,C013,16100,SOI2472,P134,Express,0
SO1000,C013,16100,SOI2473,P130,Express,1
SO1001,C003,12610,SOI2474,P117,Standard,1
SO1001,C003,12610,SOI2475,P132,Standard,0
SO1001,C003,12610,SOI2476,P134,Standard,0
SO1001,C003,12610,SOI2477,P129,Standard,1
SO1002,C008,1000,SOI2478,P128,Standard,0
SO1003,C009,900,SOI2479,P123,Standard,0
SO1004,C007,2040,SOI2480,P127,Standard,1
SO1004,C007,2040,SOI2481,P117,Standard,0
SO1005,C015,22900,SOI2482,P122,Standard,0
SO1005,C015,22900,SOI2483,P133,Express,0
SO1005,C015,22900,SOI2484,P100,Standard,0
SO1005,C015,22900,SOI2485,P134,Express,1
SO1006,C007,5400,SOI2486,P134,Express,0
SO1007,C008,400,SOI2487,P113,Standard,0
SO1008,C001,28900,SOI2488,P100,Express,1
SO1008,C001,28900,SOI2489,P118,Express,0
SO1008,C001,28900,SOI2490,P133,Express,1
SO1009,C015,9800,SOI2491,P108,Standard,1
SO1009,C015,9800,SOI2492,P122,Express,1
SO1009,C015,9800,SOI2493,P117,Standard,0
SO1009,C015,9800,SOI2494,P118,Standard,0
SO1010,C014,2550,SOI2495,P123,Standard,0
SO1010,C014,2550,SOI2496,P119,Express,0
SO1010,C014,2550,SOI2497,P127,Standard,0
SO1011,C010,3600,SOI2498,P129,Standard,1
SO1012,C009,6550,SOI2499,P122,Standard,0
SO1012,C009,6550,SOI2500,P122,Express,0
SO1012,C009,6550,SOI2501,P123,Express,0
SO1012,C009,6550,SOI2502,P100,Standard,1
SO1013,C006,9500,SOI2503,P132,Standard,0
SO1013,C006,9500,SOI2504,P130,Express,1
SO1014,C002,11040,SOI2505,P109,Standard,1
SO1014,C002,11040,SOI2506,P123,Express,0
SO1014,C002,11040,SOI2507,P123,Express,1
SO1014,C002,11040,SOI2508,P134,Standard,0
SO1015,C015,11800,SOI2509,P131,Express,0
SO1015,C015,11800,SOI2510,P127,Express,0
SO1015,C015,11800,SOI2511,P130,Standard,0
SO1015,C015,11800,SOI2512,P123,Express,0
SO1016,C015,16800,SOI2513,P123,Express,0
SO1016,C015,16800,SOI2514,P100,Express,1
SO1016,C015,16800,SOI2515,P118,Standard,1
SO1016,C015,16800,SOI2516,P129,Express,1
SO1017,C008,7500,SOI2517,P132,Standard,0
SO1018,C012,12500,SOI2518,P115,Express,0
SO1018,C012,12500,SOI2519,P110,Standard,0
SO1018,C012,12500,SOI2520,P131,Standard,0
SO1018,C012,12500,SOI2521,P119,Express,0
SO1019,C009,11720,SOI2522,P117,Express,0
SO1019,C009,11720,SOI2523,P134,Express,0
SO1019,C009,11720,SOI2524,P131,Standard,0
SO1020,C004,6400,SOI2525,P131,Standard,1
SO1021,C007,7850,SOI2526,P132,Standard,0
SO1021,C007,7850,SOI2527,P131,Standard,0
SO1021,C007,7850,SOI2528,P128,Express,0
SO1022,C009,7200,SOI2529,P134,Standard,1
SO1023,C004,900,SOI2530,P119,Express,0
SO1024,C015,13200,SOI2531,P119,Standard,0
SO1024,C015,13200,SOI2532,P122,Standard,0
SO1024,C015,13200,SOI2533,P100,Standard,0
SO1025,C008,9450,SOI2534,P132,Express,0
SO1025,C008,9450,SOI2535,P122,Express,1
SO1025,C008,9450,SOI2536,P119,Standard,0
SO1026,C015,9200,SOI2537,P134,Standard,0
SO1026,C015,9200,SOI2538,P107,Express,1
SO1026,C015,9200,SOI2539,P100,Standard,0
SO1027,C015,2100,SOI2540,P123,Express,0
SO1028,C015,11650,SOI2541,P127,Standard,0
SO1028,C015,11650,SOI2542,P134,Express,1
SO1028,C015,11650,SOI2543,P102,Express,1
SO1028,C015,11650,SOI2544,P130,Express,1
SO1029,C014,20250,SOI2545,P122,Standard,0
SO1029,C014,20250,SOI2546,P133,Standard,0
SO1029,C014,20250,SOI2547,P134,Standard,0
SO1030,C008,10260,SOI2548,P119,Express,0
SO1030,C008,10260,SOI2549,P106,Standard,1
SO1030,C008,10260,SOI2550,P122,Express,1
SO1030,C008,10260,SOI2551,P113,Standard,0
SO1031,C002,8200,SOI2552,P129,Standard,1
SO1031,C002,8200,SOI2553,P106,Express,0
SO1031,C002,8200,SOI2554,P113,Standard,1
SO1031,C002,8200,SOI2555,P132,Standard,0
SO1032,C002,5870,SOI2556,P109,Standard,0
SO1032,C002,5870,SOI2557,P122,Express,0
SO1032,C002,5870,SOI2558,P119,Express,1
SO1033,C009,3650,SOI2559,P128,Express,1
SO1033,C009,3650,SOI2560,P117,Express,1
SO1034,C015,17430,SOI2561,P132,Express,0
SO1034,C015,17430,SOI2562,P118,Express,1
SO1034,C015,17430,SOI2563,P112,Express,1
SO1035,C003,7150,SOI2564,P128,Standard,0
SO1035,C003,7150,SOI2565,P123,Express,1
SO1035,C003,7150,SOI2566,P123,Express,0
SO1036,C014,11350,SOI2567,P131,Standard,0
SO1036,C014,11350,SOI2568,P123,Standard,0
SO1036,C014,11350,SOI2569,P129,Standard,0
SO1037,C003,2350,SOI2570,P129,Express,1
SO1037,C003,2350,SOI2571,P128,Standard,0
SO1038,C009,9000,SOI2572,P129,Express,1
SO1038,C009,9000,SOI2573,P134,Standard,0
SO1039,C015,13350,SOI2574,P118,Express,0
SO1039,C015,13350,SOI2575,P127,Express,0
SO1039,C015,13350,SOI2576,P134,Standard,0
SO1040,C015,3640,SOI2577,P109,Express,1
SO1040,C015,3640,SOI2578,P127,Express,1
SO1040,C015,3640,SOI2579,P122,Standard,0
SO1040,C015,3640,SOI2580,P120,Express,0
SO1041,C009,18850,SOI2581,P133,Express,0
SO1041,C009,18850,SOI2582,P122,Express,0
SO1041,C009,18850,SOI2583,P122,Express,0
SO1041,C009,18850,SOI2584,P129,Standard,0
SO1042,C009,11720,SOI2585,P133,Express,1
SO1042,C009,11720,SOI2586,P120,Express,0
SO1042,C009,11720,SOI2587,P119,Standard,0
SO1043,C009,1080,SOI2588,P131,Express,0
SO1043,C009,1080,SOI2589,P117,Standard,1
SO1044,C014,3600,SOI2590,P123,Express,0
SO1044,C014,3600,SOI2591,P123,Express,1
SO1044,C014,3600,SOI2592,P132,Standard,0
SO1045,C005,2700,SOI2593,P104,Standard,0
SO1046,C009,1100,SOI2594,P123,Express,0
SO1046,C009,1100,SOI2595,P128,Standard,0
SO1047,C015,7930,SOI2596,P130,Standard,0
SO1047,C015,7930,SOI2597,P120,Express,0
SO1047,C015,7930,SOI2598,P134,Express,1
SO1047,C015,7930,SOI2599,P113,Express,0
SO1048,C015,450,SOI2600,P127,Express,0
SO1049,C015,10680,SOI2601,P123,Standard,0
SO1049,C015,10680,SOI2602,P118,Standard,0
SO1049,C015,10680,SOI2603,P134,Express,0
SO1049,C015,10680,SOI2604,P116,Standard,0
SO1050,C012,900,SOI2605,P119,Standard,1
SO1051,C001,7200,SOI2606,P118,Express,0
SO1052,C008,1500,SOI2607,P106,Express,1
SO1052,C008,1500,SOI2608,P117,Express,0
SO1052,C008,1500,SOI2609,P120,Express,1
SO1053,C015,7600,SOI2610,P134,Standard,0
SO1053,C015,7600,SOI2611,P129,Standard,0
SO1053,C015,7600,SOI2612,P133,Express,0
SO1054,C007,17250,SOI2613,P129,Express,0
SO1054,C007,17250,SOI2614,P128,Standard,0
SO1054,C007,17250,SOI2615,P133,Standard,0
SO1054,C007,17250,SOI2616,P122,Standard,0
SO1055,C005,9900,SOI2617,P134,Standard,1
SO1055,C005,9900,SOI2618,P132,Express,0
SO1056,C015,9100,SOI2619,P122,Express,1
SO1056,C015,9100,SOI2620,P119,Express,1
SO1056,C015,9100,SOI2621,P123,Express,1
SO1057,C015,9630,SOI2622,P112,Standard,0
SO1057,C015,9630,SOI2623,P119,Standard,0
SO1057,C015,9630,SOI2624,P123,Standard,1
SO1058,C015,8100,SOI2625,P119,Standard,1
SO1059,C015,5600,SOI2626,P131,Standard,0
SO1060,C015,16500,SOI2627,P134,Express,1
SO1060,C015,16500,SOI2628,P134,Express,1
SO1060,C015,16500,SOI2629,P100,Standard,0
SO1061,C015,3900,SOI2630,P123,Express,1
SO1061,C015,3900,SOI2631,P101,Express,0
SO1062,C007,8100,SOI2632,P101,Express,1
SO1062,C007,8100,SOI2633,P123,Standard,0
SO1063,C009,8850,SOI2634,P131,Standard,0
SO1063,C009,8850,SOI2635,P127,Express,1
SO1063,C009,8850,SOI2636,P129,Standard,0
SO1064,C006,5400,SOI2637,P134,Standard,0
SO1065,C015,13400,SOI2638,P131,Standard,0
SO1065,C015,13400,SOI2639,P118,Express,0
SO1065,C015,13400,SOI2640,P119,Standard,0
SO1066,C010,15100,SOI2641,P118,Standard,1
SO1066,C010,15100,SOI2642,P131,Express,0
SO1066,C010,15100,SOI2643,P123,Standard,1
SO1066,C010,15100,SOI2644,P122,Standard,0
SO1067,C015,4800,SOI2645,P131,Standard,0
SO1068,C010,1960,SOI2646,P122,Standard,0
SO1068,C010,1960,SOI2647,P120,Standard,0
SO1069,C013,4200,SOI2648,P122,Express,1
SO1069,C013,4200,SOI2649,P104,Express,0
SO1069,C013,4200,SOI2650,P113,Standard,0
SO1069,C013,4200,SOI2651,P131,Express,0
SO1070,C013,2080,SOI2652,P131,Standard,1
SO1070,C013,2080,SOI2653,P108,Standard,1
SO1071,C011,13940,SOI2654,P119,Express,1
SO1071,C011,13940,SOI2655,P133,Standard,0
SO1071,C011,13940,SOI2656,P118,Standard,1
SO1071,C011,13940,SOI2657,P106,Express,1
SO1072,C001,18600,SOI2658,P122,Express,1
SO1072,C001,18600,SOI2659,P134,Standard,0
SO1072,C001,18600,SOI2660,P123,Express,0
SO1072,C001,18600,SOI2661,P130,Express,1
SO1073,C013,16980,SOI2662,P132,Express,1
SO1073,C013,16980,SOI2663,P119,Express,1
SO1073,C013,16980,SOI2664,P120,Express,1
SO1073,C013,16980,SOI2665,P134,Standard,0
SO1074,C003,23040,SOI2666,P100,Standard,0
SO1074,C003,23040,SOI2667,P118,Standard,0
SO1074,C003,23040,SOI2668,P134,Standard,0
SO1074,C003,23040,SOI2669,P113,Express,1
SO1075,C004,3880,SOI2670,P119,Standard,1
SO1075,C004,3880,SOI2671,P120,Express,0
SO1075,C004,3880,SOI2672,P117,Standard,0
SO1076,C010,11800,SOI2673,P105,Standard,0
SO1076,C010,11800,SOI2674,P129,Express,0
SO1076,C010,11800,SOI2675,P130,Standard,0
SO1077,C006,600,SOI2676,P123,Express,0
SO1078,C015,4155,SOI2677,P122,Express,1
SO1078,C015,4155,SOI2678,P117,Standard,0
SO1078,C015,4155,SOI2679,P134,Express,1
SO1078,C015,4155,SOI2680,P112,Express,1
SO1079,C015,6950,SOI2681,P134,Standard,0
SO1079,C015,6950,SOI2682,P122,Express,1
SO1080,C005,1400,SOI2683,P122,Express,1
SO1081,C015,17100,SOI2684,P132,Express,0
SO1081,C015,17100,SOI2685,P134,Standard,0
SO1082,C009,4755,SOI2686,P134,Express,0
SO1082,C009,4755,SOI2687,P109,Standard,0
SO1082,C009,4755,SOI2688,P112,Standard,1
SO1083,C006,840,SOI2689,P117,Express,0
SO1084,C014,5400,SOI2690,P119,Express,1
SO1085,C010,12100,SOI2691,P133,Standard,1
SO1085,C010,12100,SOI2692,P134,Standard,0
SO1086,C007,18600,SOI2693,P132,Standard,0
SO1086,C007,18600,SOI2694,P122,Standard,1
SO1086,C007,18600,SOI2695,P100,Standard,1
SO1087,C009,6000,SOI2696,P100,Standard,1
SO1088,C015,10440,SOI2697,P117,Standard,0
SO1088,C015,10440,SOI2698,P132,Standard,0
SO1088,C015,10440,SOI2699,P122,Standard,0
SO1089,C015,9420,SOI2700,P134,Standard,0
SO1089,C015,9420,SOI2701,P100,Express,0
SO1089,C015,9420,SOI2702,P117,Express,1
SO1090,C009,11440,SOI2703,P129,Standard,0
SO1090,C009,11440,SOI2704,P117,Standard,1
SO1090,C009,11440,SOI2705,P100,Standard,1
SO1090,C009,11440,SOI2706,P120,Standard,0
SO1091,C009,980,SOI2707,P113,Standard,0
SO1091,C009,980,SOI2708,P123,Express,0
SO1092,C005,3600,SOI2709,P134,Express,0
SO1093,C006,7700,SOI2710,P134,Express,0
SO1093,C006,7700,SOI2711,P119,Express,1
SO1093,C006,7700,SOI2712,P131,Standard,0
SO1094,C009,2800,SOI2713,P122,Standard,0
SO1095,C004,3450,SOI2714,P107,Express,0
SO1095,C004,3450,SOI2715,P123,Standard,1
SO1096,C003,15400,SOI2716,P130,Standard,0
SO1096,C003,15400,SOI2717,P122,Express,1
SO1096,C003,15400,SOI2718,P122,Standard,1
SO1096,C003,15400,SOI2719,P131,Standard,0
SO1097,C009,9300,SOI2720,P132,Express,0
SO1097,C009,9300,SOI2721,P105,Standard,0
SO1098,C003,7200,SOI2722,P118,Standard,0
SO1099,C009,10500,SOI2723,P100,Standard,0
SO1100,C009,8220,SOI2724,P106,Standard,0
SO1100,C009,8220,SOI2725,P122,Standard,0
SO1100,C009,8220,SOI2726,P131,Standard,0
SO1100,C009,8220,SOI2727,P119,Express,1
SO1101,C009,4050,SOI2728,P129,Express,1
SO1101,C009,4050,SOI2729,P132,Express,0
SO1101,C009,4050,SOI2730,P109,Standard,1
SO1102,C015,13500,SOI2731,P132,Express,1
SO1103,C009,3600,SOI2732,P134,Standard,1
SO1104,C005,4390,SOI2733,P127,Standard,0
SO1104,C005,4390,SOI2734,P106,Standard,0
SO1104,C005,4390,SOI2735,P104,Express,1
SO1104,C005,4390,SOI2736,P134,Express,0
SO1105,C012,3900,SOI2737,P134,Standard,0
SO1105,C012,3900,SOI2738,P123,Standard,0
SO1105,C012,3900,SOI2739,P119,Express,1
SO1105,C012,3900,SOI2740,P123,Standard,0
SO1106,C006,8160,SOI2741,P123,Standard,0
SO1106,C006,8160,SOI2742,P131,Standard,0
SO1106,C006,8160,SOI2743,P120,Standard,0
SO1107,C001,10000,SOI2744,P133,Standard,1
SO1108,C001,13500,SOI2745,P100,Express,1
SO1108,C001,13500,SOI2746,P133,Express,1
SO1109,C015,560,SOI2747,P117,Standard,0
SO1110,C012,9810,SOI2748,P130,Express,0
SO1110,C012,9810,SOI2749,P109,Express,0
SO1110,C012,9810,SOI2750,P134,Express,1
SO1110,C012,9810,SOI2751,P107,Express,1
SO1111,C014,7350,SOI2752,P101,Express,0
SO1111,C014,7350,SOI2753,P122,Express,0
SO1111,C014,7350,SOI2754,P119,Standard,0
SO1111,C014,7350,SOI2755,P128,Standard,0
SO1112,C004,160,SOI2756,P106,Express,1
SO1113,C015,13600,SOI2757,P122,Standard,0
SO1113,C015,13600,SOI2758,P122,Express,1
SO1113,C015,13600,SOI2759,P128,Standard,0
SO1113,C015,13600,SOI2760,P131,Express,1
SO1114,C006,4410,SOI2761,P109,Standard,0
SO1114,C006,4410,SOI2762,P129,Express,1
SO1115,C015,21900,SOI2763,P122,Express,1
SO1115,C015,21900,SOI2764,P122,Express,1
SO1115,C015,21900,SOI2765,P100,Express,0
SO1115,C015,21900,SOI2766,P122,Express,0
SO1116,C009,80,SOI2767,P108,Standard,0
SO1117,C015,2800,SOI2768,P115,Standard,0
SO1118,C008,9640,SOI2769,P134,Express,0
SO1118,C008,9640,SOI2770,P130,Standard,1
SO1118,C008,9640,SOI2771,P100,Express,0
SO1118,C008,9640,SOI2772,P108,Standard,0
SO1119,C010,1800,SOI2773,P123,Standard,0
SO1120,C011,3600,SOI2774,P110,Standard,0
SO1120,C011,3600,SOI2775,P123,Standard,0
SO1121,C015,5320,SOI2776,P108,Standard,0
SO1121,C015,5320,SOI2777,P130,Standard,0
SO1122,C005,21000,SOI2778,P122,Express,0
SO1122,C005,21000,SOI2779,P100,Express,1
SO1122,C005,21000,SOI2780,P119,Express,1
SO1122,C005,21000,SOI2781,P134,Express,0
SO1123,C015,14150,SOI2782,P122,Express,1
SO1123,C015,14150,SOI2783,P129,Standard,0
SO1123,C015,14150,SOI2784,P134,Express,1
SO1123,C015,14150,SOI2785,P122,Express,1
SO1124,C008,360,SOI2786,P106,Standard,1
SO1125,C015,14000,SOI2787,P134,Standard,0
SO1125,C015,14000,SOI2788,P132,Standard,1
SO1125,C015,14000,SOI2789,P131,Standard,1
SO1126,C015,1600,SOI2790,P131,Express,1
SO1127,C005,18000,SOI2791,P133,Express,1
SO1128,C010,840,SOI2792,P117,Standard,0
SO1129,C015,16760,SOI2793,P100,Express,0
SO1129,C015,16760,SOI2794,P123,Express,1
SO1129,C015,16760,SOI2795,P108,Express,1
SO1129,C015,16760,SOI2796,P101,Express,1
SO1130,C015,18300,SOI2797,P110,Express,1
SO1130,C015,18300,SOI2798,P123,Standard,1
SO1130,C015,18300,SOI2799,P132,Express,1
SO1130,C015,18300,SOI2800,P134,Standard,0
SO1131,C010,14000,SOI2801,P133,Standard,1
SO1132,C009,9650,SOI2802,P131,Standard,1
SO1132,C009,9650,SOI2803,P131,Standard,1
SO1132,C009,9650,SOI2804,P122,Express,1
SO1133,C008,19700,SOI2805,P133,Express,0
SO1133,C008,19700,SOI2806,P105,Standard,0
SO1133,C008,19700,SOI2807,P133,Express,0
SO1133,C008,19700,SOI2808,P128,Express,1
SO1134,C009,440,SOI2809,P113,Express,1
SO1134,C009,440,SOI2810,P120,Express,1
SO1135,C009,4550,SOI2811,P122,Standard,1
SO1135,C009,4550,SOI2812,P102,Express,1
SO1136,C015,200,SOI2813,P106,Express,1
SO1137,C005,9740,SOI2814,P127,Standard,0
SO1137,C005,9740,SOI2815,P118,Express,1
SO1137,C005,9740,SOI2816,P129,Express,0
SO1137,C005,9740,SOI2817,P117,Express,1
SO1138,C009,18700,SOI2818,P131,Express,1
SO1138,C009,18700,SOI2819,P118,Standard,0
SO1138,C009,18700,SOI2820,P100,Express,1
SO1139,C011,2100,SOI2821,P123,Express,1
SO1139,C011,2100,SOI2822,P123,Express,1
SO1140,C001,11340,SOI2823,P117,Express,0
SO1140,C001,11340,SOI2824,P100,Standard,0
SO1141,C004,6210,SOI2825,P129,Express,0
SO1141,C004,6210,SOI2826,P117,Standard,0
SO1141,C004,6210,SOI2827,P123,Standard,0
SO1141,C004,6210,SOI2828,P117,Express,1
SO1142,C008,4010,SOI2829,P122,Express,1
SO1142,C008,4010,SOI2830,P113,Standard,1
SO1142,C008,4010,SOI2831,P117,Express,1
SO1142,C008,4010,SOI2832,P105,Standard,0
SO1143,C004,9600,SOI2833,P123,Standard,0
SO1143,C004,9600,SOI2834,P118,Express,1
SO1144,C005,3000,SOI2835,P130,Standard,1
SO1145,C003,3120,SOI2836,P133,Express,1
SO1145,C003,3120,SOI2837,P117,Express,0
SO1146,C015,7940,SOI2838,P117,Standard,1
SO1146,C015,7940,SOI2839,P123,Standard,0
SO1146,C015,7940,SOI2840,P129,Express,1
SO1147,C013,9480,SOI2841,P123,Express,0
SO1147,C013,9480,SOI2842,P119,Express,1
SO1147,C013,9480,SOI2843,P109,Express,1
SO1147,C013,9480,SOI2844,P116,Express,1
SO1148,C015,5550,SOI2845,P122,Standard,0
SO1148,C015,5550,SOI2846,P123,Express,1
SO1149,C015,8750,SOI2847,P128,Express,1
SO1149,C015,8750,SOI2848,P131,Standard,0
SO1149,C015,8750,SOI2849,P123,Express,1
SO1150,C009,5890,SOI2850,P103,Express,1
SO1150,C009,5890,SOI2851,P117,Standard,1
SO1150,C009,5890,SOI2852,P129,Standard,1
SO1150,C009,5890,SOI2853,P119,Standard,1
SO1151,C015,13050,SOI2854,P105,Express,0
SO1151,C015,13050,SOI2855,P131,Standard,0
SO1151,C015,13050,SOI2856,P118,Express,0
SO1152,C009,15360,SOI2857,P109,Express,1
SO1152,C009,15360,SOI2858,P123,Standard,0
SO1152,C009,15360,SOI2859,P132,Standard,0
SO1153,C006,11440,SOI2860,P106,Standard,0
SO1153,C006,11440,SOI2861,P117,Standard,0
SO1153,C006,11440,SOI2862,P118,Standard,0
SO1154,C015,5400,SOI2863,P123,Express,1
SO1154,C015,5400,SOI2864,P119,Express,1
SO1155,C009,15600,SOI2865,P123,Standard,1
SO1155,C009,15600,SOI2866,P123,Express,0
SO1155,C009,15600,SOI2867,P130,Express,0
SO1155,C009,15600,SOI2868,P134,Standard,0
SO1156,C015,1800,SOI2869,P134,Standard,0
SO1157,C004,3010,SOI2870,P122,Express,1
SO1157,C004,3010,SOI2871,P120,Express,1
SO1157,C004,3010,SOI2872,P122,Standard,0
SO1158,C007,11500,SOI2873,P122,Standard,0
SO1158,C007,11500,SOI2874,P118,Express,1
